"","siteID","longitude","latitude","condition","class","date","quadrant","transect_unit","species_code","species_name","percent_cover","height_cm","notes"
"2298","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Carlep","Carex leptopoda",10,NA,""
"2299","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Clasib","Claytonia sibirica",3,NA,""
"2300","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Elygla","Elymus glaucus",0.5,NA,""
"2301","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Galapa","Galium aparine",7,NA,""
"2302","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Isosto","Isothecium stoloniferum",10,NA,""
"2303","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Kinore","Kindbergia oregana",5,NA,""
"2304","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Nempar","Nemophila parviflora",1,NA,""
"2305","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Plains","Plagiomnium insigne",5,NA,""
"2306","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Stecri","Stellaria crispa",0.5,NA,""
"2307","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Urtdio","Urtica dioica",3,NA,""
"2308","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",3,"Veroff","Veronica officinalis",0.5,NA,""
"2309","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Brovul","Bromus vulgaris",2,NA,""
"2310","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Carlep","Carex leptopoda",10,NA,""
"2311","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Clasib","Claytonia sibirica",0.5,NA,""
"2312","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Elygla","Elymus glaucus",1,NA,""
"2313","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Galapa","Galium aparine",3,NA,""
"2314","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Hylspl","Hylocomium splendens",0.5,NA,""
"2315","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Isosto","Isothecium stoloniferum",5,NA,""
"2316","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Kinore","Kindbergia oregana",0.5,NA,""
"2317","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Nempar","Nemophila parviflora",10,NA,""
"2318","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Osmber","Osmorhiza berteroi",0.5,NA,""
"2319","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Plains","Plagiomnium insigne",5,NA,""
"2320","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Polmun","Polystichum munitum",2,NA,""
"2321","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Rhytri","Rhytidiadelphus triquetrus",10,NA,""
"2322","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Stecri","Stellaria crispa",0.5,NA,""
"2323","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",4,"Urtdio","Urtica dioica",2,NA,""
"2324","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Brovul","Bromus vulgaris",0.5,NA,""
"2325","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Clasib","Claytonia sibirica",1,NA,""
"2326","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Galapa","Galium aparine",2,NA,""
"2327","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Hypcir","Hypnum circinale",5,NA,""
"2328","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Lyslat","Lysimachia latifolia",0.5,NA,""
"2329","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Nempar","Nemophila parviflora",3,NA,""
"2330","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Osmber","Osmorhiza berteroi",0.5,NA,""
"2331","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Plains","Plagiomnium insigne",15,NA,""
"2332","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Poapal","Poa palustris",10,NA,""
"2333","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Polmun","Polystichum munitum",0.5,NA,""
"2334","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Rhytri","Rhytidiadelphus triquetrus",15,NA,""
"2335","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","N",5,"Urtdio","Urtica dioica",2,NA,""
"2336","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Antcur","Antitrichia curtipendula",5,NA,""
"2337","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Brovul","Bromus vulgaris",10,NA,""
"2338","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Clasib","Claytonia sibirica",1,NA,""
"2339","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Galtri","Galium triflorum",2,NA,""
"2340","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Isosto","Isothecium stoloniferum",3,NA,""
"2341","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Kinore","Kindbergia oregana",10,NA,""
"2342","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Melsub","Melica subulata",0.5,NA,""
"2343","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Mycmur","Mycelis muralis",0.5,NA,""
"2344","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Nempar","Nemophila parviflora",1,NA,""
"2345","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Rhylor","Rhytidiadelphus loreus",5,NA,""
"2346","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Rhytri","Rhytidiadelphus triquetrus",3,NA,""
"2347","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",1,"Urtdio","Urtica dioica",25,NA,""
"2348","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Antcur","Antitrichia curtipendula",20,NA,""
"2349","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Brovul","Bromus vulgaris",10,NA,""
"2350","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Carlep","Carex leptopoda",5,NA,""
"2351","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Clasib","Claytonia sibirica",0.5,NA,""
"2352","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Dicfus","Dicranum fuscescens",0.5,NA,""
"2353","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Galapa","Galium aparine",0.5,NA,""
"2354","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Galtri","Galium triflorum",0.5,NA,""
"2355","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Isosto","Isothecium stoloniferum",3,NA,""
"2356","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Kinore","Kindbergia oregana",10,NA,""
"2357","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Nempar","Nemophila parviflora",0.5,NA,""
"2358","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Osmber","Osmorhiza berteroi",0.5,NA,""
"2359","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Rhytri","Rhytidiadelphus triquetrus",10,NA,""
"2360","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",2,"Urtdio","Urtica dioica",22,NA,""
"2361","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Antcur","Antitrichia curtipendula",5,NA,""
"2362","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Brovul","Bromus vulgaris",3,NA,""
"2363","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Clasib","Claytonia sibirica",3,NA,""
"2364","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Galapa","Galium aparine",0.5,NA,""
"2365","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Galtri","Galium triflorum",2,NA,""
"2366","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Isosto","Isothecium stoloniferum",5,NA,""
"2367","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Kinore","Kindbergia oregana",35,NA,""
"2368","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Melsub","Melica subulata",0.5,NA,""
"2369","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Osmber","Osmorhiza berteroi",0.5,NA,""
"2370","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",3,"Urtdio","Urtica dioica",1,NA,""
"2371","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Brovul","Bromus vulgaris",2,NA,""
"2372","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Clasib","Claytonia sibirica",2,NA,""
"2373","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Isosto","Isothecium stoloniferum",10,NA,""
"2374","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Kinore","Kindbergia oregana",25,NA,""
"2375","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Lyslat","Lysimachia latifolia",0.5,NA,""
"2376","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Melsub","Melica subulata",2,NA,""
"2377","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Nempar","Nemophila parviflora",0.5,NA,""
"2378","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Osmber","Osmorhiza berteroi",1,NA,""
"2379","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",4,"Urtdio","Urtica dioica",25,NA,""
"2380","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Clasib","Claytonia sibirica",20,NA,""
"2381","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Digpur","Digitalis purpurea",1,NA,""
"2382","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Galapa","Galium aparine",5,NA,""
"2383","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Isosto","Isothecium stoloniferum",5,NA,""
"2384","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Kinore","Kindbergia oregana",2,NA,""
"2385","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Lyslat","Lysimachia latifolia",0.5,NA,""
"2386","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Nempar","Nemophila parviflora",20,NA,""
"2387","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","S",5,"Urtdio","Urtica dioica",1,NA,""
"2388","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Brovul","Bromus vulgaris",0.5,NA,""
"2389","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Carlep","Carex leptopoda",10,NA,""
"2390","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Galapa","Galium aparine",0.5,NA,""
"2391","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Isosto","Isothecium stoloniferum",2,NA,""
"2392","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Kinore","Kindbergia oregana",1,NA,""
"2393","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Nempar","Nemophila parviflora",1,NA,""
"2394","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Polmun","Polystichum munitum",1,NA,""
"2395","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Rosgym","Rosa gynmocarpa",5,NA,""
"2396","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Tiatri","Tiarella trifoliata",2,NA,""
"2397","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",1,"Urtdio","Urtica dioica",1,NA,""
"2398","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Brovul","Bromus vulgaris",1,NA,""
"2399","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Carlep","Carex leptopoda",1,NA,""
"2400","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Clasib","Claytonia sibirica",2,NA,""
"2401","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Galapa","Galium aparine",0.5,NA,""
"2402","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Isosto","Isothecium stoloniferum",1,NA,""
"2403","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Kinore","Kindbergia oregana",20,NA,""
"2404","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Nempar","Nemophila parviflora",3,NA,""
"2405","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Osmber","Osmorhiza berteroi",0.5,NA,""
"2406","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Polmun","Polystichum munitum",0.5,NA,""
"2407","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",2,"Rosgym","Rosa gynmocarpa",5,NA,""
"2408","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Antcur","Antitrichia curtipendula",5,NA,""
"2409","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Brovul","Bromus vulgaris",7,NA,""
"2410","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Clasib","Claytonia sibirica",12,NA,""
"2411","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Galapa","Galium aparine",12,NA,""
"2412","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Galtri","Galium triflorum",1,NA,""
"2413","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Isosto","Isothecium stoloniferum",5,NA,""
"2414","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Kinore","Kindbergia oregana",15,NA,""
"2415","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Osmber","Osmorhiza berteroi",1,NA,""
"2416","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Plains","Plagiomnium insigne",5,NA,""
"2417","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Rubleu","Rubus leucodermis",0.5,NA,""
"2418","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",3,"Urtdio","Urtica dioica",1,NA,""
"2419","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Brovul","Bromus vulgaris",10,NA,""
"2420","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Carlep","Carex leptopoda",5,NA,""
"2421","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Clasib","Claytonia sibirica",5,NA,""
"2422","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Fessub","Festuca subuliflora",0.5,NA,""
"2423","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Galapa","Galium aparine",2,NA,""
"2424","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Galtri","Galium triflorum",1,NA,""
"2425","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Isosto","Isothecium stoloniferum",0.5,NA,""
"2426","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Kinore","Kindbergia oregana",25,NA,""
"2427","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Melsub","Melica subulata",0.5,NA,""
"2428","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Nempar","Nemophila parviflora",10,NA,""
"2429","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Osmber","Osmorhiza berteroi",0.5,NA,""
"2430","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Plains","Plagiomnium insigne",0.5,NA,""
"2431","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Rhylor","Rhytidiadelphus loreus",0.5,NA,""
"2432","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",4,"Urtdio","Urtica dioica",15,NA,""
"2433","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Antcur","Antitrichia curtipendula",0.5,NA,""
"2434","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Carlep","Carex leptopoda",2,NA,""
"2435","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Clasib","Claytonia sibirica",2,NA,""
"2436","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Fessub","Festuca subuliflora",0.5,NA,""
"2437","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Galapa","Galium aparine",15,NA,""
"2438","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Gerrob","Geranium robertianum",0.5,NA,""
"2439","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Isosto","Isothecium stoloniferum",1,NA,""
"2440","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Kinore","Kindbergia oregana",10,NA,""
"2441","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Nempar","Nemophila parviflora",1,NA,""
"2442","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Plains","Plagiomnium insigne",0.5,NA,""
"2443","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Poapal","Poa palustris",2,NA,""
"2444","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Polmun","Polystichum munitum",5,NA,""
"2445","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Rubleu","Rubus leucodermis",0.5,NA,""
"2446","Site-206",-123.5216239,48.81756064,"Open-Dry","Open-Dry","2022-06-20","W",5,"Urtdio","Urtica dioica",35,NA,""
"2447","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",1,"Fessub","Festuca subuliflora",8,NA,""
"2448","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",1,"Galapa","Galium aparine",0.5,NA,""
"2449","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",1,"Gooobl","Goodyera oblongifolia",0.5,NA,""
"2450","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",1,"Holdis","Holodiscus discolor",0.5,NA,""
"2451","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",1,"Hylspl","Hylocomium splendens",30,NA,""
"2452","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",1,"Rhytri","Rhytidiadelphus triquetrus",60,NA,""
"2453","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",2,"Fessub","Festuca subuliflora",15,NA,""
"2454","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",2,"Rhytri","Rhytidiadelphus triquetrus",95,NA,""
"2455","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",3,"Fessub","Festuca subuliflora",40,NA,""
"2456","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",3,"Holdis","Holodiscus discolor",30,NA,""
"2457","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",3,"Hylspl","Hylocomium splendens",45,NA,""
"2458","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",3,"Rhytri","Rhytidiadelphus triquetrus",25,NA,""
"2459","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",4,"Fessub","Festuca subuliflora",15,NA,""
"2460","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",4,"Holdis","Holodiscus discolor",100,NA,""
"2461","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",4,"Hylspl","Hylocomium splendens",10,NA,""
"2462","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",4,"Rhytri","Rhytidiadelphus triquetrus",20,NA,""
"2463","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",5,"Fessub","Festuca subuliflora",2,NA,""
"2464","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",5,"Galapa","Galium aparine",0.5,NA,""
"2465","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",5,"Holdis","Holodiscus discolor",80,NA,""
"2466","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",5,"Hylspl","Hylocomium splendens",15,NA,""
"2467","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",5,"Melsub","Melica subulata",5,NA,""
"2468","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","E",5,"Rhytri","Rhytidiadelphus triquetrus",40,NA,""
"2469","Site-213",-123.5384944,48.81820511,"Open-Dry","Open-Dry","2022-06-23","N",1,"Clasib","Claytonia sibirica",0.5,NA,""
